,time,instructions,L1-dcache-load-misses,branch-misses,L2-misses,iTLB-load-misses,dTLB-store-misses,branch-load-misses,L1-icache-load-misses,cycles,dTLB-load-misses,cpi
881,352.987606776,1.0,0.03803338393442972,0.004713184474951383,0.007711863595567845,2.0048640992413575e-05,0.0005401380520248312,0.004706823031822721,0.0011483414360947014,1.1727090886457803,0.004757292690524201,1.1727090886457803
882,353.387823198,1.0,0.03764241793083668,0.004676371968296437,0.007653757363724852,1.9671522273052637e-05,0.0005448505428237051,0.004749471428937416,0.0011330041960447375,1.1701104833659524,0.004726641140068211,1.1701104833659524
883,353.788031496,1.0,0.03784534111632637,0.00472005664203262,0.007626601563961921,1.8417014556952876e-05,0.0005445336215299288,0.004723379067866883,0.0011058140651703974,1.1604960910365512,0.004750979147702681,1.1604960910365512
884,354.188245665,1.0,0.037279913496278835,0.004700110835187251,0.007543655527857529,1.2283811645840251e-05,0.000530751307003029,0.004635895739331515,0.001057829973119579,1.1636337986386533,0.004678033788094409,1.1636337986386533
885,354.588406065,1.0,0.037493402910569164,0.004695645065719787,0.007641662476069304,1.588696907657617e-05,0.000530273808063073,0.004654639137547493,0.0010079534159632953,1.1631281420590702,0.004712376323184247,1.1631281420590702
886,354.988592199,1.0,0.03806756450880331,0.0047007218317767895,0.00860917379125385,2.0510742597726778e-05,0.0005549683693336239,0.004740940176891389,0.0018338840691687062,1.2625355594550407,0.004821015953371998,1.2625355594550407
887,355.388747151,1.0,0.038102174821220726,0.004730117811415973,0.007815923074740303,3.235708158239593e-05,0.0005259050586056051,0.004663221931926478,0.0020547407097277824,1.2874625426406552,0.004761423927505259,1.2874625426406552
888,355.788962966,1.0,0.03784596982407069,0.0047141774437619325,0.007961632340400473,2.1496849510871254e-05,0.0005411901920520196,0.004773335679533071,0.0012047621240126205,1.2268419225490756,0.00480695325003055,1.2268419225490756
889,356.189154583,1.0,0.03751285879557132,0.0046897201764307915,0.0075647877488516065,1.8503548882385844e-05,0.000535143742896575,0.00469759919204046,0.0010293408802235437,1.17673577705453,0.004714482608443162,1.17673577705453
890,356.589340887,1.0,0.03764456230135111,0.004661027382318106,0.007663480377364546,2.0007582345066615e-05,0.0005449240802013179,0.00471228049902803,0.0009973318065193625,1.1772635811007888,0.004755698052398524,1.1772635811007888
891,356.989541229,1.0,0.03740889125857691,0.004679089749580669,0.00758519617807408,1.9678694620008563e-05,0.000535769553897079,0.004670560964375,0.0010209311475118375,1.1864413990162221,0.004716869235120005,1.1864413990162221
892,357.389731834,1.0,0.03944089285667553,0.005147337828073285,0.008805160409746111,6.282650606805608e-05,0.0005606987249104037,0.005038139565641626,0.0034341618676049348,1.4852449687515639,0.005002209058464703,1.4852449687515639
893,357.789929941,1.0,0.037326425935240104,0.004694924520330017,0.00747661583175464,1.8328864429549386e-05,0.0005230683085899201,0.004673836019979032,0.0010493383372832854,1.1675773413224093,0.00467434862065633,1.1675773413224093
894,358.190124129,1.0,0.03744269878379408,0.00470071289924509,0.007565283844429405,1.2058526267539345e-05,0.0005335153478701834,0.0047023245304271205,0.0010355337877429151,1.1637662243541995,0.004678916488793167,1.1637662243541995
895,358.590332016,1.0,0.037714709605720716,0.004696561822097107,0.00788011803093716,1.2319296641240741e-05,0.0005625553180918034,0.004708416368195736,0.0010639775406151974,1.1882692181974823,0.004773165250243757,1.1882692181974823
896,358.990532987,1.0,0.037575760184111885,0.004701282690042894,0.007639804923521547,1.7557027861052436e-05,0.0005382948542141231,0.004704735102928897,0.0010201176188133147,1.1776711221295149,0.004713449931573177,1.1776711221295149
897,359.390705831,1.0,0.03731855663304464,0.004670931646332613,0.0075400405641708485,1.2740637934338994e-05,0.0005328932999072,0.004721216837786429,0.001030788346705689,1.1854930985333387,0.004693225805029026,1.1854930985333387
898,359.790889718,1.0,0.0375622937757108,0.004708026926420904,0.007484176107483927,9.349657023587754e-06,0.0005321238641213852,0.004711897762234415,0.0010295346951131698,1.1818061232244699,0.004683170584419777,1.1818061232244699
