,time,dTLB-load-misses,dTLB-store-misses,L2-misses,L1-dcache-load-misses,branch-misses,iTLB-load-misses,L1-icache-load-misses,branch-load-misses,cycles,instructions,cpi
1063,330.030182760,0.00016385379760266335,7.954729189627101e-07,0.0005150653091024411,0.007041802537093135,0.006572352415317092,3.153130523690438e-06,0.0010650852574212997,0.006632182423662557,0.6453485434415916,1.0,0.6453485434415916
1064,330.340347392,0.00014864020847146564,7.755243974776998e-07,0.0004286760914761915,0.006423833134203732,0.006405032386227201,3.1463711045146643e-06,0.0011469459798681733,0.006359359090669943,0.628310539233632,1.0,0.628310539233632
1065,330.650503724,8.296149393213173e-05,5.400602051031916e-07,0.00029647041534754603,0.006723215152643158,0.006968215728413631,3.457032091349172e-06,0.0011185277456908624,0.006988802694076427,0.6873329608136018,1.0,0.6873329608136018
1066,330.960654984,1.4353820977690062e-05,8.350059318752392e-08,5.523322708713256e-05,0.004713364884531632,0.005626167145930858,1.6113544222551102e-06,0.0010659485600930671,0.005702537064495186,0.5871907286914723,1.0,0.5871907286914723
1067,331.270819770,2.4979093159908718e-05,2.3976240781084507e-07,8.250055389534902e-05,0.005964435705459883,0.006415513326170221,1.5238745342593135e-06,0.0010295128827158156,0.006354581398877523,0.6537469097363305,1.0,0.6537469097363305
1068,331.580974482,0.00011601389351261718,7.373688582147771e-07,0.00026391791630488046,0.005613911269032008,0.006033365333757722,2.2493329636027474e-06,0.0010487575793625913,0.00608640434731832,0.6103420952087548,1.0,0.6103420952087548
1069,331.891139691,0.00029886884744604865,1.4715546015328964e-06,0.0007262117818006032,0.008770910121152395,0.006950770982526276,4.721893268396497e-06,0.0009365289822848534,0.00693638254065704,0.7049812909139951,1.0,0.7049812909139951
1070,332.201329899,0.0003117113808279864,9.576642791131294e-07,0.0007865818935017042,0.00947988533084752,0.006807507310137991,3.6788322917150705e-06,0.000802665314495869,0.00683238572633659,0.7106148533931568,1.0,0.7106148533931568
1071,332.511479292,0.00028744705118403756,1.2360420799477415e-06,0.0007710758424245426,0.0116783895966613,0.006959283518505007,4.101641677540873e-06,0.0006576475400430525,0.0069405789225400845,0.7127345957101727,1.0,0.7127345957101727
1072,332.821647275,0.00027226547254904785,1.06258709923725e-06,0.0007201547630181013,0.010409716378617389,0.006496992191519312,3.7535648513086237e-06,0.0006862322316657144,0.0064555753713960206,0.6832954351425149,1.0,0.6832954351425149
1073,333.131811866,0.0002954533921369839,4.601007913178345e-07,0.0007261747618825935,0.008626799637593833,0.00694209921421314,4.2410369703307585e-06,0.0009585140762263761,0.006932015062696954,0.7023924267158184,1.0,0.7023924267158184
1074,333.442001901,0.0003137669885460454,6.946407914582367e-07,0.0007820142315631371,0.009487232568289847,0.00686813669298311,3.177291995586953e-06,0.0008388443745812836,0.006880544933546775,0.7110572514932307,1.0,0.7110572514932307
1075,333.752155142,0.00029951972117436864,1.2579080298374198e-06,0.000771305303750298,0.011389775533243234,0.00699835275086179,4.090311680914295e-06,0.0006815278166972975,0.006924538032284068,0.7198057343233522,1.0,0.7198057343233522
1076,334.062311973,0.00025478124586760653,1.989621681531604e-06,0.0009068541758161847,0.01161673397186063,0.0057986382187857795,3.2753870709541258e-06,0.0006191938382940454,0.005669432301368374,0.69289104015526,1.0,0.69289104015526
1077,334.372471636,2.7214760994861602e-05,1.6654373905061343e-08,7.325451596041087e-05,0.001623805493167458,0.0033368017194104816,1.238479804940016e-06,0.0007879507288402679,0.003336564016073837,0.4312809696851545,1.0,0.4312809696851545
1078,334.682619121,1.9135760978514332e-05,1.689825143572976e-07,4.792917440703814e-05,0.001502723277944057,0.0033500270488701373,9.796962439524277e-07,0.0007203910668987049,0.0033526940556369133,0.42931433612728753,1.0,0.42931433612728753
1079,334.992766303,4.274365827221076e-05,2.8745384883542286e-07,0.00037653850448809636,0.003568883260216192,0.0031435140539069046,1.0597256927175462e-06,0.0006786988463397532,0.0032343916508667165,0.44501648888653766,1.0,0.44501648888653766
1080,335.302914818,2.2857540166403667e-05,1.5523032772348863e-07,5.7413619626324744e-05,0.001519331149953969,0.003312470010561927,8.967188834512207e-07,0.0007577621195991712,0.0032997978907663766,0.42897317269739327,1.0,0.42897317269739327
1081,335.613072394,6.841164903945022e-05,1.6290224165517069e-06,0.0002459728486110566,0.004106491203600099,0.0036125148379386207,1.1830607012767045e-06,0.0006618845976903777,0.003596169078917994,0.47831245237272624,1.0,0.47831245237272624
1082,335.923224262,0.00015045953855312392,2.1565862318973228e-07,0.0004194392080418823,0.005394470910590537,0.005923362352747561,2.5645100005070534e-06,0.0011533079576482139,0.006075784750294802,0.6224316754005241,1.0,0.6224316754005241
1083,336.233395640,0.00017609168398447834,3.290360792833047e-07,0.00043176942361370654,0.005431052092275165,0.0062713114553060445,2.943892338488375e-06,0.0011162240291377732,0.006245083720677257,0.6193656943135543,1.0,0.6193656943135543
1084,336.543551103,0.00017142229578830475,3.649009887426149e-07,0.0005370459034180753,0.006951843665980829,0.0054851148037124604,3.1454752553226585e-06,0.0010004112577804937,0.00534421417704357,0.6097674969851707,1.0,0.6097674969851707
1085,336.853713400,0.00015813861332837205,1.9964025795198307e-07,0.0004144574535138444,0.005180000176995349,0.00606980393669655,2.6195653846985206e-06,0.0010721380592924321,0.006074589598880027,0.6090725187618563,1.0,0.6090725187618563
1086,337.163865607,0.00011077401352430023,1.314466585025888e-06,0.000581319826854112,0.004081392167217817,0.004319239338290852,2.728001423702624e-06,0.001112593271522459,0.004133811354893464,0.5159675420409243,1.0,0.5159675420409243
1087,337.474015049,8.032893090320274e-05,8.57806461060442e-08,0.000307271191713729,0.004412523106908847,0.003399958525549344,2.0620137477975212e-06,0.0010566328857692427,0.003696830589636727,0.4673795689271092,1.0,0.4673795689271092
1088,337.784174519,6.82550590637944e-05,4.917355734059544e-08,0.00016949530809665063,0.002802229195574223,0.003635036885644643,1.9393834867626046e-06,0.0011140026249569003,0.0036531894934659906,0.4617884549575286,1.0,0.4617884549575286
1089,338.094323110,0.00013180612399105648,1.6605949209299857e-06,0.00032861158684858186,0.004202279655426448,0.004100060551446825,1.6658815690687795e-06,0.0010817216348657913,0.003880600626503871,0.5017004030877125,1.0,0.5017004030877125
